date,home_team,away_team,elo_diff,form_diff,h2h_home_rate,neutral_venue,result
2021-11-14,North Macedonia,Iceland,58.84666202012022,0.40000000000000013,0.5,0,H
2021-11-14,Spain,Sweden,25.34519167472149,0.5999999999999999,0.0,0,H
2021-11-14,Slovenia,Cyprus,121.9324626587802,1.2,0.0,0,H
2021-11-14,Luxembourg,Republic of Ireland,-17.701514424794823,-1.0,1.0,0,A
2021-11-14,Senegal,Congo,92.55911869019383,2.0,1.0,0,H
2021-11-14,Madagascar,Tanzania,-37.135726830338626,-0.7999999999999999,0.0,0,D
2021-11-14,DR Congo,Benin,-12.306626599276797,-0.3999999999999999,0.5,0,H
2021-11-14,Ghana,South Africa,-55.97178590293606,-0.6000000000000001,0.0,0,H
2021-11-14,Zimbabwe,Ethiopia,-58.64370737568515,-0.6000000000000001,0.0,0,D
2021-11-14,Mali,Uganda,49.46883363594543,0.8,0.5,1,H
2021-11-14,Nicaragua,Cuba,10.741765478145226,-0.40000000000000013,0.5,0,H
2021-11-14,Azerbaijan,Qatar,-88.64518584844541,0.0,0.0,0,D
2021-11-14,Portugal,Serbia,33.772322640555785,0.0,0.5,0,A
2021-11-15,Scotland,Denmark,-63.719436849339445,0.0,0.0,0,H
2021-11-15,Austria,Moldova,142.24743158904153,1.2,1.0,0,H
2021-11-15,San Marino,England,-253.32986227162337,-2.2,0.0,0,A
2021-11-15,Albania,Andorra,109.2805825869957,1.2000000000000002,1.0,0,H
2021-11-15,Poland,Hungary,2.1623433469110296,1.2000000000000002,0.5,0,A
2021-11-15,Israel,Faroe Islands,47.66110593936219,0.6,1.0,0,H
2021-11-15,Switzerland,Bulgaria,97.23342334811855,-0.19999999999999996,1.0,0,H
2021-11-15,Guinea-Bissau,Sudan,10.509194950519486,0.6,1.0,1,D
2021-11-15,Namibia,Togo,27.59707706358904,0.0,1.0,1,A
2021-11-15,Georgia,Uzbekistan,-16.46447540815234,0.0,0.5,0,H
2021-11-15,Lithuania,Kuwait,-21.597883941713235,-0.20000000000000007,0.5,0,D
2021-11-15,Northern Ireland,Italy,-160.95806415778407,-0.20000000000000018,0.0,0,D
2021-11-15,Kenya,Rwanda,20.01423212290024,0.39999999999999997,0.5,0,H
2021-11-15,Niger,Djibouti,10.996824504278948,0.8,1.0,0,H
2021-11-16,Bahrain,Kyrgyzstan,25.708337123578303,-0.5999999999999999,0.5,0,H
2021-11-16,Jamaica,United States,-146.05935985403426,-1.2,0.0,0,D
2021-11-16,Canada,Mexico,13.243386787230293,0.8000000000000003,0.0,0,H
2021-11-16,Costa Rica,Honduras,18.611879861591433,0.8,0.5,0,H
2021-11-16,Panama,El Salvador,54.28791376749723,0.5999999999999999,0.0,0,H
2021-11-16,Bosnia and Herzegovina,Ukraine,-37.80821558622756,0.20000000000000018,0.5,0,A
2021-11-16,Finland,France,-117.0298991063687,-0.8,0.5,0,A
2021-11-16,Wales,Belgium,-54.010618195083225,0.40000000000000013,0.0,0,D
2021-11-16,Oman,Japan,-34.23559229326497,-0.40000000000000013,1.0,0,A
2021-11-16,Czech Republic,Estonia,90.07555716212573,0.8,1.0,0,H
2021-11-16,Montenegro,Turkey,-9.733852131457752,-1.0,0.5,0,A
2021-11-16,Netherlands,Norway,38.7269582710137,0.3999999999999999,0.5,0,H
2021-11-16,Bolivia,Uruguay,-62.80948721507616,1.0,0.0,0,H
2021-11-16,Venezuela,Peru,-53.36242126644947,-0.6,0.0,0,A
2021-11-16,Colombia,Paraguay,36.52498859028378,0.3999999999999999,0.5,0,D
2021-11-16,Argentina,Brazil,-11.71967235871989,0.0,1.0,0,D
2021-11-16,Chile,Ecuador,-13.860926201829216,-0.19999999999999996,0.5,0,A
2021-11-16,Gibraltar,Latvia,-52.66094531868612,-0.4,0.0,0,A
2021-11-16,Vietnam,Saudi Arabia,-116.13194487019314,-2.6,0.0,0,A
2021-11-16,China,Australia,-36.232248366230806,-1.2,0.0,1,D
2021-11-16,Tunisia,Zambia,49.08202745273297,0.6000000000000001,1.0,0,H
2021-11-16,Belarus,Jordan,-101.71030417216707,-2.4,0.5,0,H
2021-11-16,Kazakhstan,Tajikistan,-71.47774541738636,-1.4000000000000001,0.5,0,H
2021-11-16,New Zealand,Gambia,7.783757335540258,1.2,0.5,1,H
2021-11-16,Indonesia,Afghanistan,-15.968871809057873,0.19999999999999996,0.0,1,A
2021-11-16,Maldives,Seychelles,-19.85858232208625,0.3999999999999999,0.5,1,D
2021-11-16,Sri Lanka,Bangladesh,-23.75830599197957,-0.7999999999999999,0.0,0,H
2021-11-16,Algeria,Burkina Faso,52.43017623046717,0.3999999999999999,0.5,0,D
2021-11-16,Mauritania,Equatorial Guinea,-55.33615336242565,-1.8,0.0,0,D
2021-11-16,Syria,Iran,-127.7787798954489,-2.2,0.0,1,A
2021-11-16,Nigeria,Cape Verde,-5.97645982444169,0.3999999999999999,1.0,0,D
2021-11-16,Mozambique,Malawi,-5.5167920718854475,-0.39999999999999997,0.5,1,H
2021-11-16,Cameroon,Ivory Coast,-20.427010809687545,-0.20000000000000018,0.0,0,H
2021-11-16,Egypt,Gabon,67.56120493892672,0.8000000000000003,0.5,0,H
2021-11-16,Libya,Angola,-39.41524698991134,0.3999999999999999,1.0,0,D
2021-11-16,Morocco,Guinea,83.2786517622751,2.2,1.0,0,H
2021-11-16,Lebanon,United Arab Emirates,-45.26486695102767,0.4,0.5,0,A
2021-11-16,Iraq,South Korea,-19.318197475377247,-1.4000000000000001,0.5,1,A
2021-11-16,Liberia,Central African Republic,11.862443169649396,-0.20000000000000007,1.0,1,H
2021-11-19,Sri Lanka,Seychelles,-34.77610321719226,0.0,0.0,0,D
2021-11-25,Indonesia,Myanmar,11.360554878604944,1.2,0.5,1,H
2021-11-30,United Arab Emirates,Syria,71.07845316079352,0.6,0.5,1,H
2021-11-30,Tunisia,Mauritania,81.59260421349632,1.6,1.0,1,H
2021-11-30,Iraq,Oman,-6.988012814095555,-0.20000000000000007,0.5,1,D
2021-11-30,Qatar,Bahrain,-55.153976710952065,-1.4,0.5,0,H
2021-12-01,Morocco,Palestine,78.0695387749106,0.6000000000000001,0.5,1,H
2021-12-01,Saudi Arabia,Jordan,67.54859038393556,0.20000000000000018,0.5,1,A
2021-12-01,Algeria,Sudan,106.41885271596993,1.6,0.5,1,H
2021-12-01,Egypt,Lebanon,94.69858632098612,1.8,0.5,1,H
2021-12-03,Mauritania,United Arab Emirates,-64.68844327708302,-0.9999999999999999,0.5,1,A
2021-12-03,Syria,Tunisia,-119.33478593523887,-1.8,0.5,1,H
2021-12-03,Bahrain,Iraq,22.343455928529693,0.3999999999999999,0.5,1,D
2021-12-03,Qatar,Oman,-16.24781083510493,-0.19999999999999996,1.0,0,H
2021-12-04,El Salvador,Ecuador,-39.22158275181778,-1.8,0.5,1,D
2021-12-04,Jordan,Morocco,-78.30091482476746,-0.6000000000000001,0.5,1,A
2021-12-04,Palestine,Saudi Arabia,-59.057163854932014,-0.19999999999999996,0.0,1,D
2021-12-04,Lebanon,Algeria,-134.46508824797115,-1.8,0.5,1,A
2021-12-04,Sudan,Egypt,-95.39085033034712,-2.0,0.5,1,A
2021-12-05,Timor-Leste,Thailand,29.520083254378505,0.6,0.5,1,A
2021-12-05,Singapore,Myanmar,10.253675242021473,0.2,0.5,0,H
2021-12-06,Cambodia,Malaysia,29.89735089088208,0.6,0.5,1,A
2021-12-06,Tunisia,United Arab Emirates,10.82671239969477,-0.6000000000000001,0.5,1,H
2021-12-06,Laos,Vietnam,40.35862169142706,1.0,0.5,1,A
2021-12-06,Qatar,Iraq,0.16309157190630685,0.5999999999999999,0.5,0,H
2021-12-06,Oman,Bahrain,-25.582748944866125,-0.3999999999999999,0.5,1,H
2021-12-06,Syria,Mauritania,-0.8894649138342174,0.4,0.5,1,A
2021-12-07,Jordan,Palestine,5.881387157037125,0.40000000000000013,0.5,1,H
2021-12-07,Morocco,Saudi Arabia,44.05980266302868,1.4,0.5,1,H
2021-12-07,Algeria,Egypt,24.077392534131377,0.0,0.5,1,D
2021-12-07,Lebanon,Sudan,-12.97824916059244,0.19999999999999996,0.5,1,H
2021-12-08,Mexico,Chile,83.26814368151781,-0.6000000000000001,0.5,1,D
2021-12-08,Myanmar,Timor-Leste,-46.55103199093287,0.0,0.5,1,H
2021-12-08,Singapore,Philippines,-27.163105412282448,-0.7333333333333333,0.5,0,H
2021-12-09,Malaysia,Laos,-14.51671319679508,1.2,0.5,1,H
2021-12-09,Indonesia,Cambodia,0.5057078554195868,0.6000000000000001,0.5,1,H
2021-12-09,Tanzania,Uganda,-2.991759268740907,-0.20000000000000018,0.5,0,A
2021-12-10,Tunisia,Oman,42.99842846674301,0.8,0.5,1,H
2021-12-10,Qatar,United Arab Emirates,-8.84763994566083,0.19999999999999996,0.5,0,H
2021-12-11,Egypt,Jordan,45.736702283089926,0.40000000000000013,0.5,1,H
2021-12-11,Morocco,Algeria,24.345915655261024,0.7999999999999998,0.5,1,D
2021-12-11,El Salvador,Chile,-7.385808679861611,-1.6,0.5,1,A
2021-12-11,Timor-Leste,Philippines,-10.827328963191803,-1.0,0.5,1,A
2021-12-11,Thailand,Myanmar,27.394297927304933,0.4,0.5,1,H
2021-12-12,Laos,Indonesia,-14.572577325490784,-2.4,0.5,1,A
2021-12-12,Vietnam,Malaysia,-13.94665448732394,-1.2000000000000002,1.0,1,H
2021-12-14,Philippines,Thailand,7.795597736072068,0.0,0.5,1,A
2021-12-14,Singapore,Timor-Leste,14.913144785824443,1.2,0.5,0,H
2021-12-15,Indonesia,Vietnam,21.38039355149499,1.2,0.0,1,D
2021-12-15,Cambodia,Laos,3.676793629602571,1.2,0.5,1,H
2021-12-15,Qatar,Algeria,-62.911037544447254,0.8,0.5,0,A
2021-12-15,Tunisia,Egypt,-10.643589610668869,-0.20000000000000018,0.5,1,H
2021-12-18,Qatar,Egypt,-46.111550078510845,0.3999999999999999,0.5,0,D
2021-12-18,Tunisia,Algeria,-23.248190837740367,0.19999999999999973,0.0,1,A
2021-12-18,United States,Bosnia and Herzegovina,176.75047917428628,1.0,0.5,0,H
2021-12-18,Singapore,Thailand,-8.148826060566535,0.0,0.5,0,A
2021-12-18,Myanmar,Philippines,-43.39187519497909,-0.7999999999999999,0.5,1,A
2021-12-19,Vietnam,Cambodia,-0.6025590072963496,-0.40000000000000013,0.5,1,H
2021-12-19,Malaysia,Indonesia,-27.621540513316404,-0.8,0.5,1,A
2021-12-22,Singapore,Indonesia,-28.320744840596944,-0.8,0.5,0,D
2021-12-23,Vietnam,Thailand,-18.699589322093516,-0.3999999999999999,0.5,1,A
2021-12-25,Singapore,Indonesia,-26.69407291763946,-0.20000000000000018,0.5,0,A
2021-12-26,Thailand,Vietnam,37.62419262710614,1.0,1.0,1,D
2021-12-29,Indonesia,Thailand,0.6771683730391942,-0.3999999999999999,0.5,1,A
2021-12-30,Mauritania,Burkina Faso,-62.87834023835103,-1.0,0.5,1,D
2021-12-30,Sudan,Ethiopia,-37.84153521856342,-0.8,0.5,1,A
2021-12-31,Malawi,Comoros,-86.53762732640689,-1.2000000000000002,0.5,1,H
2022-01-01,Thailand,Indonesia,19.361812522631,1.0,1.0,1,D
2022-01-02,Gabon,Burkina Faso,-57.8925747686103,-0.40000000000000013,0.5,1,A
2022-01-02,Sudan,Zimbabwe,8.542947227501827,0.0,0.5,1,D
2022-01-03,Rwanda,Guinea,-29.3778102130118,-0.39999999999999997,0.5,0,H
2022-01-04,Mauritania,Gabon,6.9437660557462095,-0.19999999999999996,0.5,1,D
2022-01-05,Algeria,Ghana,92.22067133677729,0.20000000000000018,0.5,1,H
2022-01-06,Rwanda,Guinea,-7.690706385816156,0.19999999999999996,1.0,0,A
2022-01-09,Ethiopia,Cape Verde,-16.396438654884378,-1.0,0.5,1,A
2022-01-09,Cameroon,Burkina Faso,2.5789429231183476,0.5999999999999999,0.5,0,H
2022-01-10,Senegal,Zimbabwe,137.33952234670187,2.2,1.0,1,H
2022-01-10,Guinea,Malawi,57.59462646787324,0.20000000000000007,0.5,1,H
2022-01-10,Morocco,Ghana,105.03304832168715,0.6000000000000001,1.0,1,H
2022-01-10,Comoros,Gabon,34.37249242930329,0.40000000000000013,0.5,1,A
2022-01-11,Nigeria,Egypt,-60.64371835937641,0.3999999999999999,0.5,1,H
2022-01-11,Sudan,Guinea-Bissau,-43.78949228130932,-0.8,0.0,1,D
2022-01-11,Algeria,Sierra Leone,136.8250474097713,0.6000000000000001,0.5,1,D
2022-01-12,Mauritania,Gambia,-23.27617371475253,-0.19999999999999996,0.5,1,A
2022-01-12,Tunisia,Mali,26.563443077078773,-0.8,1.0,1,A
2022-01-12,Iceland,Uganda,-45.81281334454343,-1.0,0.5,1,D
2022-01-12,Equatorial Guinea,Ivory Coast,-13.212294803847726,-0.19999999999999973,0.5,1,A
2022-01-13,Cameroon,Ethiopia,63.54338460282361,2.0,0.5,0,H
2022-01-13,Cape Verde,Burkina Faso,-5.659610987165252,1.4000000000000001,0.5,1,A
2022-01-14,Senegal,Guinea,73.82412591946877,1.2000000000000002,0.5,1,D
2022-01-14,Malawi,Zimbabwe,1.6878255408641962,0.19999999999999996,0.5,1,H
2022-01-14,Morocco,Comoros,137.2419958847072,0.8,0.5,1,H
2022-01-14,Gabon,Ghana,-30.477722801198524,0.0,0.5,1,D
2022-01-15,Nigeria,Sudan,77.15581069904442,1.6,0.5,1,H
2022-01-15,South Korea,Iceland,106.20281113075998,1.4000000000000001,0.5,1,H
2022-01-15,Guinea-Bissau,Egypt,-73.06159186642844,-0.4,0.5,1,A
2022-01-16,Peru,Panama,-65.37875540381015,0.0,0.5,0,D
2022-01-16,Tunisia,Mauritania,98.26852879023818,0.8,1.0,1,H
2022-01-16,Gambia,Mali,-51.292937470735524,-1.8,0.5,1,D
2022-01-16,Colombia,Honduras,60.84985115747895,0.6000000000000001,0.5,1,H
2022-01-16,Ivory Coast,Sierra Leone,63.357769416335486,1.2,0.5,1,D
2022-01-16,Algeria,Equatorial Guinea,98.4265043453106,0.6000000000000001,0.5,1,A
2022-01-17,Burkina Faso,Ethiopia,59.141210052194765,0.6000000000000001,0.5,1,D
2022-01-17,Cameroon,Cape Verde,46.118415959199865,1.0,0.0,0,D
2022-01-18,Moldova,Uganda,-115.943726765468,-1.6,0.5,1,A
2022-01-18,Malawi,Senegal,-136.0885389341563,-1.0000000000000002,0.0,1,D
2022-01-18,Zimbabwe,Guinea,-88.04191693230064,-0.9999999999999999,0.5,1,H
2022-01-18,Gabon,Morocco,-155.01055386703956,-1.6,0.5,1,D
2022-01-18,Ghana,Comoros,23.445715030749852,-0.19999999999999996,0.5,1,A
2022-01-19,Guinea-Bissau,Nigeria,-51.616435083864644,-2.0,0.5,1,A
2022-01-19,Egypt,Sudan,130.0862754021323,0.9999999999999999,1.0,1,H
2022-01-20,Peru,Jamaica,-3.1682910064689622,0.19999999999999996,0.5,0,H
2022-01-20,Ivory Coast,Algeria,-55.018525947635,0.0,0.5,1,H
2022-01-20,Sierra Leone,Equatorial Guinea,-41.86154703566649,-0.40000000000000013,0.5,1,A
2022-01-20,Gambia,Tunisia,-62.10923085331001,-0.40000000000000013,0.5,1,H
2022-01-20,Mali,Mauritania,99.0102203822878,1.6,0.5,1,H
2022-01-20,South Korea,Moldova,192.77222789812413,2.6,0.5,1,H
2022-01-21,Bolivia,Trinidad and Tobago,-61.959750868981246,1.2,0.5,0,H
2022-01-21,Iraq,Uganda,8.87125878705956,-1.0,0.5,0,H
2022-01-23,Nigeria,Tunisia,-19.244778051377807,1.4000000000000001,0.5,1,A
2022-01-23,Burkina Faso,Gabon,56.567635293133435,0.40000000000000013,1.0,1,D
2022-01-24,Guinea,Gambia,-24.105837221892443,-0.6000000000000001,0.5,1,A
2022-01-24,Cameroon,Comoros,65.95000822996599,1.4000000000000001,0.5,0,H
2022-01-25,Morocco,Malawi,184.64613416499083,0.8000000000000003,0.5,1,H
2022-01-25,Senegal,Cape Verde,56.38246307877853,0.19999999999999996,1.0,1,H
2022-01-26,Ivory Coast,Egypt,-11.300412589384905,0.6000000000000001,0.5,1,D
2022-01-26,Mali,Equatorial Guinea,21.253194474908014,0.6000000000000001,0.5,1,D
2022-01-27,Ecuador,Brazil,-97.59787837695421,0.0,0.0,0,D
2022-01-27,Saudi Arabia,Oman,47.99073678587138,0.19999999999999996,1.0,0,H
2022-01-27,Australia,Vietnam,71.6125033499195,0.0,1.0,0,H
2022-01-27,Japan,China,59.061035005795475,1.4,1.0,0,H
2022-01-27,United Arab Emirates,Syria,71.92789880548958,1.0,1.0,0,H
2022-01-27,Iran,Iraq,82.46291341814072,1.6,1.0,0,H
2022-01-27,Lebanon,South Korea,-102.75716292596053,-2.0,0.0,0,A
2022-01-27,Honduras,Canada,-165.79051514031494,-2.2,0.5,0,A
2022-01-27,Paraguay,Uruguay,-21.21196078628668,0.2,0.0,0,A
2022-01-27,United States,El Salvador,162.92535403072657,1.6,1.0,0,H
2022-01-27,Jamaica,Mexico,-86.32824770932325,0.3999999999999999,0.0,0,A
2022-01-27,Uzbekistan,South Sudan,11.774155816730172,0.39999999999999997,0.5,1,H
2022-01-27,Indonesia,Timor-Leste,51.56751216475345,1.6,0.5,0,H
2022-01-27,Bahrain,Uganda,38.93531532708198,-0.5999999999999999,0.5,0,H
2022-01-27,Costa Rica,Panama,-67.40321123429612,-0.6000000000000001,0.0,0,H
2022-01-27,Chile,Argentina,-106.35267805321996,-0.20000000000000018,0.5,0,A
2022-01-28,Venezuela,Bolivia,-49.052311409346885,-1.7999999999999998,0.0,0,H
2022-01-28,Colombia,Peru,15.739278236944756,-0.8,0.6666666666666666,0,A
2022-01-28,Jordan,New Zealand,-4.361186607603713,-1.8,0.5,1,H
2022-01-28,Suriname,Barbados,34.09803084824216,0.19999999999999996,0.5,0,H
2022-01-29,Kuwait,Libya,4.209363215671829,0.0,0.5,0,H
2022-01-29,Nepal,Mauritius,-26.54037315412279,0.3999999999999999,0.5,0,H
2022-01-29,Nicaragua,Belize,21.79051112835532,0.3999999999999999,1.0,0,H
2022-01-29,Burkina Faso,Tunisia,-29.401926954779583,0.40000000000000013,0.5,1,H
2022-01-29,Cameroon,Gambia,40.198057616496726,0.6000000000000001,0.5,0,H
2022-01-30,Honduras,El Salvador,-35.15304728464662,-0.4,0.5,0,A
2022-01-30,Panama,Jamaica,64.23108368500584,0.3999999999999999,1.0,0,H
2022-01-30,Canada,United States,-32.42078986303068,0.0,0.0,0,H
2022-01-30,Mexico,Costa Rica,80.79864184692906,-1.0,1.0,0,D
2022-01-30,Egypt,Morocco,-61.23525634634257,-0.6000000000000001,0.5,1,H
2022-01-30,Indonesia,Timor-Leste,68.62065505065243,1.6,1.0,0,H
2022-01-30,Senegal,Equatorial Guinea,39.50026662618234,0.6000000000000001,0.5,1,H
2022-02-01,Japan,Saudi Arabia,12.67138629341548,1.0,0.0,0,H
2022-02-01,Brazil,Paraguay,151.54495264819252,1.6,1.0,0,H
2022-02-01,Peru,Ecuador,-12.621905973386674,0.3999999999999999,1.0,0,D
2022-02-01,Argentina,Colombia,108.63423951997152,1.6,0.5,0,H
2022-02-01,Uruguay,Venezuela,74.50809204486382,-0.6,0.5,0,H
2022-02-01,Bolivia,Chile,-38.12179713618093,0.40000000000000013,0.0,0,A
2022-02-01,Oman,Australia,-52.661290384224,-0.8,0.0,0,D
2022-02-01,Vietnam,China,-37.10967692211193,0.0,0.0,0,H
2022-02-01,Suriname,Guyana,43.3302748298629,0.6,0.5,0,H
2022-02-01,Iran,United Arab Emirates,73.17217756479022,0.8,1.0,0,H
2022-02-01,Lebanon,Iraq,-52.60461265290246,-0.4,0.5,0,D
2022-02-01,Nicaragua,Belize,40.53779059764929,1.25,1.0,0,D
2022-02-01,Nepal,Mauritius,-5.015551257799416,1.4,1.0,0,H
2022-02-01,Kuwait,Libya,23.967064646104745,0.6000000000000001,1.0,0,A
2022-02-01,Bahrain,DR Congo,29.12333028591206,-0.6000000000000001,0.5,0,H
2022-02-01,Syria,South Korea,-127.61860702759782,-2.4,0.0,1,A
2022-02-02,Mexico,Panama,26.770922471440144,-1.0,1.0,0,H
2022-02-02,Burkina Faso,Senegal,-42.08315245054155,-0.6000000000000001,0.5,1,A
2022-02-02,United States,Honduras,207.39280911376568,2.0,1.0,0,H
2022-02-02,Jamaica,Costa Rica,-31.116550866852776,-0.9999999999999999,0.0,0,A
2022-02-02,El Salvador,Canada,-143.6965595297977,-2.2,0.0,0,A
2022-02-03,Cameroon,Egypt,-7.589215404112338,0.6000000000000001,0.5,0,D
2022-02-05,Cameroon,Burkina Faso,37.90601673898777,0.6000000000000001,1.0,0,D
2022-02-06,Senegal,Egypt,14.613998154279216,0.0,0.5,1,D
2022-03-17,Cook Islands,Solomon Islands,0.0,0.0,0.5,1,A
2022-03-18,Papua New Guinea,New Zealand,-21.28958143405839,-1.25,0.5,1,A
2022-03-18,New Caledonia,Fiji,0.0,0.0,0.5,1,A
2022-03-18,Iraq,Zambia,11.718807554103932,0.19999999999999996,0.5,0,H
2022-03-19,Mauritius,Seychelles,-8.106692248373747,-1.2,0.5,0,D
2022-03-21,Papua New Guinea,New Caledonia,0.6119976280606352,0.0,0.5,1,H
2022-03-21,New Zealand,Fiji,20.677583805997756,-0.6000000000000001,0.5,1,H
2022-03-23,Somalia,Eswatini,-10.667178843446663,-1.2,0.5,1,A
2022-03-23,Seychelles,Lesotho,32.83992475537434,0.7999999999999999,0.5,1,D
2022-03-23,Chad,Gambia,-64.07516077006198,-1.8,0.5,1,A
2022-03-23,Tanzania,Central African Republic,41.6427263675489,0.20000000000000007,0.5,0,H
2022-03-23,Mozambique,Niger,-28.022875965637468,-0.7999999999999999,0.5,1,D
2022-03-23,Djibouti,South Sudan,-6.279955143636926,-0.2,0.5,1,A
2022-03-23,Laos,Mongolia,-31.978076553563824,-1.0,0.5,0,H
2022-03-23,Guadeloupe,Cape Verde,-36.8333394458175,-0.19999999999999996,0.5,1,A
2022-03-23,Guinea-Bissau,Equatorial Guinea,-63.64752920270212,-0.7999999999999999,0.5,1,H
2022-03-23,Gibraltar,Grenada,-49.32862386157558,0.0,0.5,0,D
2022-03-23,Bahrain,India,23.492657739196602,-0.8000000000000003,0.5,0,H
2022-03-23,Malaysia,Philippines,-31.732897472872082,-0.19999999999999996,0.5,1,H
2022-03-24,Portugal,Turkey,47.87534013103755,0.0,0.5,0,H
2022-03-24,Sweden,Czech Republic,-3.9561612805696313,-1.0000000000000002,0.5,0,H
2022-03-24,Wales,Austria,14.482477514887705,0.0,0.5,0,H
2022-03-24,Armenia,Montenegro,-8.17664717491084,-0.6,0.5,0,H
2022-03-24,Guatemala,Cuba,65.4413412314907,-0.19999999999999996,1.0,0,H
2022-03-24,Hungary,Serbia,-20.92375291109215,-0.6000000000000001,1.0,0,A
2022-03-24,Kosovo,Burkina Faso,-94.71103143317646,-1.0,0.5,0,H
2022-03-24,Scotland,Poland,27.104352173451616,1.0,0.5,0,D
2022-03-24,Maldives,Bangladesh,13.666633809248424,0.0,0.5,0,H
2022-03-24,Thailand,Nepal,34.01053715423973,0.8000000000000003,0.5,0,H
2022-03-24,Togo,Sierra Leone,-6.372968725594319,0.6000000000000001,0.5,1,H
2022-03-24,Estonia,Cyprus,42.194599901780975,0.6000000000000001,0.5,0,D
2022-03-24,Mauritius,São Tomé and Príncipe,18.138265738018163,0.3333333333333333,0.5,0,H
2022-03-24,Italy,North Macedonia,86.54816668462809,-0.3999999999999999,0.5,0,A
2022-03-24,Liberia,Benin,-39.30266034095939,-0.7999999999999999,0.5,1,A
2022-03-24,Uruguay,Peru,0.716958362733294,-1.0000000000000002,0.5,0,H
2022-03-24,Moldova,Kazakhstan,-67.14736616382834,-0.8,0.5,0,A
2022-03-24,Brazil,Chile,118.67969300216237,0.8000000000000003,1.0,0,H
2022-03-24,Jamaica,El Salvador,-12.71467927132744,-0.6000000000000001,0.5,0,D
2022-03-24,Paraguay,Ecuador,-64.95413238138781,-1.6,0.0,0,H
2022-03-24,Panama,Honduras,119.43926995672132,1.4,0.5,0,D
2022-03-24,Costa Rica,Canada,-119.2507607725563,-1.0,0.0,0,H
2022-03-24,Lebanon,Syria,18.59617748760502,0.20000000000000007,1.0,0,A
2022-03-24,Iraq,United Arab Emirates,-8.54621629570238,0.19999999999999996,0.5,1,H
2022-03-24,South Korea,Iran,-34.84007104927832,0.3999999999999999,0.5,0,H
2022-03-24,Mexico,United States,-52.02348250420778,-0.3999999999999999,0.0,0,D
2022-03-24,Vietnam,Oman,-25.326422193195413,0.5999999999999999,0.0,0,A
2022-03-24,Australia,Japan,-36.3953621953292,-1.8,0.0,0,A
2022-03-24,Solomon Islands,Tahiti,10.0,2.0,0.5,1,H
2022-03-24,Fiji,Papua New Guinea,6.408226954590646e-05,0.0,0.5,1,A
2022-03-24,New Zealand,New Caledonia,60.065522095667575,2.4,0.5,1,H
2022-03-24,Colombia,Bolivia,51.83822802122427,-0.3999999999999999,0.5,0,H
2022-03-24,China,Saudi Arabia,-64.45080562198405,-0.4,0.0,1,D
2022-03-25,Malta,Azerbaijan,28.75038047118437,0.0,0.5,0,H
2022-03-25,Norway,Slovakia,38.497300975383496,0.0,0.5,0,H
2022-03-25,Romania,Greece,-25.13520499243282,0.20000000000000018,0.5,0,A
2022-03-25,San Marino,Lithuania,-53.55351231237569,-0.8,0.5,0,A
2022-03-25,Uzbekistan,Kyrgyzstan,-26.22463895142073,-0.6000000000000001,0.5,0,H
2022-03-25,Tajikistan,Uganda,-1.2689103331972547,-0.3999999999999999,0.5,1,D
2022-03-25,Trinidad and Tobago,Barbados,36.786540140911484,-0.4,0.5,0,H
2022-03-25,Alderney,Jersey,0.0,0.0,0.5,0,A
2022-03-25,Luxembourg,Northern Ireland,-10.228413890319871,-0.19999999999999996,0.5,0,A
2022-03-25,South Africa,Guinea,69.7405126113731,1.0,0.5,1,D
2022-03-25,Latvia,Kuwait,27.804995453881247,0.19999999999999996,0.5,1,D
2022-03-25,Andorra,Saint Kitts and Nevis,-93.41623102752828,-0.6,0.5,0,H
2022-03-25,Congo,Zambia,-17.589379325408117,-0.4,0.5,1,A
2022-03-25,Cameroon,Algeria,-17.615403497578882,0.40000000000000013,0.5,0,A
2022-03-25,DR Congo,Morocco,-127.86205405816804,-0.19999999999999996,0.5,0,D
2022-03-25,France,Ivory Coast,44.57862157055206,1.4,0.5,0,H
2022-03-25,Ghana,Nigeria,-32.350931488559354,-1.2,0.5,0,D
2022-03-25,Mali,Tunisia,6.032762909059329,1.0000000000000002,0.5,0,A
2022-03-25,Egypt,Senegal,-13.773244573089869,-0.40000000000000013,0.5,0,H
2022-03-25,Bosnia and Herzegovina,Georgia,-34.59903373283237,-1.0,0.5,0,A
2022-03-25,Cape Verde,Liechtenstein,119.8316013488834,1.2,0.5,1,H
2022-03-25,Comoros,Ethiopia,2.845869453289879,-0.4,0.5,0,H
2022-03-25,Argentina,Venezuela,199.6429671098681,2.0,1.0,0,H
2022-03-26,Libya,Niger,-32.83225685589946,-0.19999999999999996,0.5,1,H
